i,j,AreaKey_i,AreaKey_j,z_PctFB_i,z_PctBlack_i,z_PctRural_i,z_PctFB_j,z_PctBlack_j,z_PctRural_j,delta_PctFB,delta_PctBlack,delta_PctRural,coef_distance
28,77,13059,13157,1.007593281673753,-0.8533786742163147,0.29907513584567164,1.0306861608528337,-0.5889670452323906,0.41986730608460665,-0.02309287917908076,-0.2644116289839241,-0.12079217023893501,0.29161196649270726
28,96,13059,13195,1.007593281673753,-0.8533786742163147,0.29907513584567164,1.0047113241544225,-0.7870408026202773,0.2478259218558852,0.0028819575193304026,-0.06633787159603743,0.051249213989786435,0.08387789232930509
28,107,13059,13219,1.007593281673753,-0.8533786742163147,0.29907513584567164,1.0051135913461144,-0.9527531024324065,0.31570504473823036,0.0024796903276385063,0.09937442821609177,-0.01662990889255872,0.10078680328877865
28,108,13059,13221,1.007593281673753,-0.8533786742163147,0.29907513584567164,0.9845540928851705,-1.1148071034180849,0.2255878849836054,0.023039188788582465,0.2614284292017701,0.07348725086206623,0.2725362431938276
29,48,13061,13099,-1.2637188185519823,0.39852238487196656,-0.6473748973580901,-1.352712855457022,0.7831657513288703,-0.6533566694375215,0.08899403690503971,-0.3846433664569038,0.005981772079431402,0.39484964171335624
29,117,13061,13239,-1.2637188185519823,0.39852238487196656,-0.6473748973580901,-1.0862171062090111,-0.0404570400885875,-0.6647753187369205,-0.17750171234297119,0.4389794249605541,0.017400421378830466,0.47382757210566223
29,119,13061,13243,-1.2637188185519823,0.39852238487196656,-0.6473748973580901,-1.1647386887731443,0.21013230710352335,-0.5447163147585257,-0.09898012977883797,0.18839007776844321,-0.1026585825995644,0.23627668542195882
30,43,13063,13089,0.9074478399783411,-0.632015205608544,0.8833188837565495,0.9705754554402862,-0.5315274442258681,0.7712006065561433,-0.06312761546194512,-0.1004877613826759,0.11211827720040624,0.16325867236995392
30,55,13063,13113,0.9074478399783411,-0.632015205608544,0.8833188837565495,0.8468088106686764,-0.6240078240677691,0.9546968600862341,0.060639029309664694,-0.00800738154077485,-0.07137797632968457,0.09400013584925783
30,59,13063,13121,0.9074478399783411,-0.632015205608544,0.8833188837565495,0.9532898607226299,-0.39602573764237825,0.8986264589532265,-0.04584202074428878,-0.2359894679661657,-0.015307575196676915,0.24088761220800808
30,74,13063,13151,0.9074478399783411,-0.632015205608544,0.8833188837565495,0.8840012768514915,-0.9149293081968549,0.8594447567093543,0.023446563126849562,0.28291410258831096,0.02387412704719527,0.2848861258609768
30,125,13063,13255,0.9074478399783411,-0.632015205608544,0.8833188837565495,0.8021942515471032,-1.0360232980189423,0.9585906296288931,0.10525358843123789,0.40400809241039837,-0.07527174587234353,0.42422481343906804
31,49,13065,13101,-1.4274794186207425,1.6344136023451323,-1.6290587701216845,-1.4823481898946078,1.6639901040403093,-1.5905976780668118,0.05486877127386536,-0.029576501695177004,-0.03846109205487269,0.07324347831501417
31,85,13065,13173,-1.4274794186207425,1.6344136023451323,-1.6290587701216845,-1.4337233145988102,1.6809420083987483,-1.323461515563506,0.006243895978067737,-0.04652840605361597,-0.30559725455817843,0.3091820835694902
31,147,13065,13299,-1.4274794186207425,1.6344136023451323,-1.6290587701216845,-1.3513011165760374,1.5112410940030905,-1.829517975934725,-0.0761783020447051,0.12317250834204185,0.20045920581304055,0.24730243368976304
32,47,13067,13097,1.0003549504532152,-0.23824000819257973,0.9262477211463884,0.93461041392536,-0.26651871812530986,1.0182157015494817,0.06574453652785517,0.02827870993273013,-0.09196798040309329,0.11653385318501111
32,59,13067,13121,1.0003549504532152,-0.23824000819257973,0.9262477211463884,0.9532898607226299,-0.39602573764237825,0.8986264589532265,0.04706508973058532,0.15778572944979852,0.027621262193161966,0.16695626138152608
32,109,13067,13223,1.0003549504532152,-0.23824000819257973,0.9262477211463884,0.9806977826289596,-0.12577666206984192,1.039117997844693,0.01965716782425564,-0.11246334612273781,-0.11287027669830452,0.16054316500538257
33,76,13069,13155,-1.2484185530694853,1.629834727838828,-1.2953182380953907,-1.2315862643341309,1.7003215575166264,-0.775675858896352,-0.016832288735354473,-0.07048682967779829,-0.5196423791990387,0.5246712507482516
33,79,13069,13161,-1.2484185530694853,1.629834727838828,-1.2953182380953907,-1.0263377264201938,1.322952657948511,-1.3266659224685693,-0.22208082664929152,0.3068820698903172,0.031347684373178586,0.38010416427731836
33,133,13069,13271,-1.2484185530694853,1.629834727838828,-1.2953182380953907,-1.007094160542766,1.612346826700012,-0.8204379131879601,-0.24132439252671944,0.017487901138816042,-0.4748803249074306,0.5329677402046188
33,147,13069,13299,-1.2484185530694853,1.629834727838828,-1.2953182380953907,-1.3513011165760374,1.5112410940030905,-1.829517975934725,0.102882563506552,0.11859363383573762,0.5341997378393344,0.5567931678528916
34,36,13071,13075,-1.4431921476972063,1.690986356022274,-0.7294565485959841,-1.4411748910627367,1.7262525453211086,-0.9955850169192633,-0.002017256634469611,-0.03526618929883463,0.2661284683232792,0.2684625394428153
34,100,13071,13205,-1.4431921476972063,1.690986356022274,-0.7294565485959841,-1.432503228501713,1.4108258923156214,-0.623180768446047,-0.010688919195493307,0.2801604637066526,-0.1062757801499371,0.2998310855538034
34,135,13071,13275,-1.4431921476972063,1.690986356022274,-0.7294565485959841,-1.5095972526467432,1.7065270392704244,-0.8094034321736981,0.06640510494953689,-0.015540683248150389,0.07994688357771407,0.10508403776486187
34,136,13071,13277,-1.4431921476972063,1.690986356022274,-0.7294565485959841,-1.3378570590171601,1.7032057681673713,-0.6982676485064087,-0.10533508868004615,-0.012219412145097364,-0.031188900089575422,0.11053299249184588
34,158,13071,13321,-1.4431921476972063,1.690986356022274,-0.7294565485959841,-1.3585154398968087,1.5535272203898491,-0.5247189350205865,-0.0846767078003976,0.13745913563242484,-0.20473761357539755,0.260734825493788
35,89,13073,13181,0.9083296464526488,-1.5118409521034821,0.7437450143279587,0.9611500244875045,-1.4196609053483777,0.4083261314637019,-0.05282037803485573,-0.09218004675510438,0.3354188828642568,0.35184226627485266
35,93,13073,13189,0.9083296464526488,-1.5118409521034821,0.7437450143279587,1.0107081727004676,-1.5051128760955093,0.9096154049196757,-0.10237852624781885,-0.006728076007972872,-0.16587039059171704,0.19503747362620644
35,120,13073,13245,0.9083296464526488,-1.5118409521034821,0.7437450143279587,0.7841731057574437,-1.45841336780277,0.7329188415394071,0.1241565406952051,-0.05342758430071215,0.01082617278855158,0.1355970478250076
36,91,13075,13185,-1.4411748910627367,1.7262525453211086,-0.9955850169192633,-1.477182716542046,1.6976357838261333,-1.3139703026841936,0.03600782547930925,0.028616761494975274,0.3183852857649303,0.32169033669948033
36,136,13075,13277,-1.4411748910627367,1.7262525453211086,-0.9955850169192633,-1.3378570590171601,1.7032057681673713,-0.6982676485064087,-0.10331783204557654,0.023046777153737263,-0.2973173684128546,0.31559997768649656
37,55,13077,13113,0.7849005170449458,-0.4659536744698438,1.0335267764184852,0.8468088106686764,-0.6240078240677691,0.9546968600862341,-0.061908293623730626,0.1580541495979253,0.07882991633225112,0.18715743835999443
37,59,13077,13121,0.7849005170449458,-0.4659536744698438,1.0335267764184852,0.9532898607226299,-0.39602573764237825,0.8986264589532265,-0.1683893436776841,-0.06992793682746556,0.13490031746525877,0.22681045625229634
37,73,13077,13149,0.7849005170449458,-0.4659536744698438,1.0335267764184852,0.7060628445166197,-0.30535112652151725,1.0929877153824692,0.07883767252832607,-0.16060254794832657,-0.05946093896398397,0.18853158960677316
37,98,13077,13199,0.7849005170449458,-0.4659536744698438,1.0335267764184852,0.5248828153313929,-0.8137827126122141,0.9151342947393231,0.2600177017135529,0.3478290381423703,0.11839248167916216,0.4501233438709832
37,125,13077,13255,0.7849005170449458,-0.4659536744698438,1.0335267764184852,0.8021942515471032,-1.0360232980189423,0.9585906296288931,-0.017293734502157432,0.5700696235490985,0.07493614678959215,0.5752337568694255
37,140,13077,13285,0.7849005170449458,-0.4659536744698438,1.0335267764184852,0.5051226881877648,-0.5119150164223852,0.9676531923567273,0.27977782885718094,0.045961341952541424,0.06587358406175792,0.29107972713890257
38,95,13079,13193,0.20918146229119888,-1.1955742488156011,0.7630529307319704,-0.4282859098019391,-0.37031424790561696,0.2602409472201748,0.637467372093138,-0.8252600009099842,0.5028119835117957,1.1576867496643228
38,101,13079,13207,0.20918146229119888,-1.1955742488156011,0.7630529307319704,0.7055635155381245,-1.4346104522809597,1.0332070005600944,-0.4963820532469256,0.2390362034653586,-0.27015406982812395,0.613609542622558
38,110,13079,13225,0.20918146229119888,-1.1955742488156011,0.7630529307319704,-0.007514792055578278,-0.8289740183429618,0.5901612710545496,0.21669625434677717,-0.36660023047263934,0.17289165967742082,0.45961344803707443
38,132,13079,13269,0.20918146229119888,-1.1955742488156011,0.7630529307319704,-0.06398870879711611,-0.927451820551825,0.5694038259302902,0.273170171088315,-0.2681224282637762,0.1936491048016803,0.42896568009687586
38,144,13079,13293,0.20918146229119888,-1.1955742488156011,0.7630529307319704,0.3498193094010601,-1.1703933425248685,0.8117593443506372,-0.1406378471098612,-0.025180906290732663,-0.04870641361866679,0.15094832496225988
39,45,13081,13093,-1.0627699750594644,1.0921393984715728,-0.24050762680705529,-0.7838013307687255,0.4953289875165682,0.05626644734838901,-0.27896864429073887,0.5968104109550046,-0.2967740741554443,0.7225517436229155
39,87,13081,13177,-1.0627699750594644,1.0921393984715728,-0.24050762680705529,-1.1773820407876832,0.8544966489358676,-0.376960558911117,0.1146120657282188,0.2376427495357052,0.13645293210406173,0.2970343493557187
39,128,13081,13261,-1.0627699750594644,1.0921393984715728,-0.24050762680705529,-0.901690662632579,0.18863549508691796,-0.20814815576248244,-0.16107931242688533,0.9035039033846548,-0.032359471044572846,0.9183207411844243
39,141,13081,13287,-1.0627699750594644,1.0921393984715728,-0.24050762680705529,-1.2204928293716,1.538728663067014,-0.4256304635045139,0.15772285431213562,-0.44658926459544124,0.1851228366974586,0.5085164055280598
39,155,13081,13315,-1.0627699750594644,1.0921393984715728,-0.24050762680705529,-1.0255904909778324,1.5200997738443667,-0.3347252387893901,-0.037179484081631964,-0.42796037537279386,0.0942176119823348,0.43978330497354345
39,158,13081,13321,-1.0627699750594644,1.0921393984715728,-0.24050762680705529,-1.3585154398968087,1.5535272203898491,-0.5247189350205865,0.2957454648373443,-0.4613878219182763,0.28421130821353124,0.6173493094697643
40,145,13083,13295,1.0386506908781281,0.12291579615165044,1.1271649568307398,1.0434073577848941,0.08125664296703504,1.0846379026254742,-0.004756666906766016,0.0416591531846154,0.04252705420526559,0.05972153098756571
41,54,13085,13111,1.0564658518101457,-0.22400204918691827,0.7311165236782359,1.0724656755720852,-0.06287180096993336,0.8437540835530272,-0.015999823761939425,-0.1611302482169849,-0.1126375598747913,0.197246473087423
41,57,13085,13117,1.0564658518101457,-0.22400204918691827,0.7311165236782359,1.0443443525631058,-0.2944439782167083,0.7168456889230307,0.01212149924703998,0.07044192902979005,0.014270834755205186,0.07288794711092048
41,60,13085,13123,1.0564658518101457,-0.22400204918691827,0.7311165236782359,1.0645555943867657,-0.07302286103136628,0.864254001730559,-0.008089742576619985,-0.150979188155552,-0.13313747805232312,0.20145904609423318
41,68,13085,13139,1.0564658518101457,-0.22400204918691827,0.7311165236782359,1.045316267710357,-0.38325607232261516,0.585930967971111,0.011149584099788834,0.1592540231356969,0.14518555570712488,0.21578925528508133
41,92,13085,13187,1.0564658518101457,-0.22400204918691827,0.7311165236782359,1.0698495177220162,-0.20168894905075843,0.6966473814246736,-0.013383665911870457,-0.022313100136159836,0.034469142253562235,0.04318702025635907
41,111,13085,13227,1.0564658518101457,-0.22400204918691827,0.7311165236782359,1.0505282485516823,-0.1257216465135539,0.8618438646965796,0.005937603258463486,-0.09828040267336438,-0.1307273410183437,0.16365796763928084
42,64,13087,13131,-1.4724466547994997,1.3354067495051078,-0.6875410600746252,-1.5101685989095612,1.5746146437891377,-0.6887401579525044,0.03772194411006158,-0.2392078942840299,0.001199097877879196,0.24216688376192763
42,99,13087,13201,-1.4724466547994997,1.3354067495051078,-0.6875410600746252,-1.442828195186864,1.064414597885596,-0.5730915041965144,-0.02961845961263565,0.27099215161951196,-0.11444955587811079,0.2956563887858585
42,100,13087,13205,-1.4724466547994997,1.3354067495051078,-0.6875410600746252,-1.432503228501713,1.4108258923156214,-0.623180768446047,-0.03994342629778669,-0.07541914281051354,-0.06436029162857826,0.10689140070742358
42,124,13087,13253,-1.4724466547994997,1.3354067495051078,-0.6875410600746252,-1.4940756068048295,1.1857555639615802,-0.614117171458513,0.021628952005329882,0.14965118554352763,-0.07342388861611227,0.16809032190743003
43,59,13089,13121,0.9705754554402862,-0.5315274442258681,0.7712006065561433,0.9532898607226299,-0.39602573764237825,0.8986264589532265,0.01728559471765634,-0.1355017065834898,-0.12742585239708315,0.18680699165423242
43,66,13089,13135,0.9705754554402862,-0.5315274442258681,0.7712006065561433,1.0244102936512411,-0.43395499518742153,0.6740161337600649,-0.053834838210954916,-0.09757244903844653,0.09718447279607845,0.14786275517929337
43,74,13089,13151,0.9705754554402862,-0.5315274442258681,0.7712006065561433,0.8840012768514915,-0.9149293081968549,0.8594447567093543,0.08657417858879468,0.38340186397098686,-0.08824415015321097,0.4028388111031682
43,121,13089,13247,0.9705754554402862,-0.5315274442258681,0.7712006065561433,0.969752223436518,-0.7007683806865381,0.6838853328266152,0.000823232003768215,0.16924093646067007,0.08731527372952808,0.1904393061095293
44,86,13091,13175,-0.7364930685992401,1.1843372131360568,-0.3062759914294962,-0.17429065558294313,0.22941281309186706,-0.03660018205716222,-0.562202413016297,0.9549244000441897,-0.269675809372334,1.1404723605426508
44,115,13091,13235,-0.7364930685992401,1.1843372131360568,-0.3062759914294962,-0.7457368290675281,1.0127750394075599,-0.06946683175788869,0.00924376046828801,0.17156217372849691,-0.23680915967160748,0.292570683197095
44,133,13091,13271,-0.7364930685992401,1.1843372131360568,-0.3062759914294962,-1.007094160542766,1.612346826700012,-0.8204379131879601,0.2706010919435258,-0.4280096135639553,0.5141619217584639,0.7216506509735522
44,152,13091,13309,-0.7364930685992401,1.1843372131360568,-0.3062759914294962,-0.8179543729200426,1.0917729206548288,-0.8419130884367675,0.08146130432080245,0.092564292481228,0.5356370970072712,0.5496464245627125
44,155,13091,13315,-0.7364930685992401,1.1843372131360568,-0.3062759914294962,-1.0255904909778324,1.5200997738443667,-0.3347252387893901,0.28909742237859226,-0.3357625607083099,0.028449247359893903,0.443985558858272
45,75,13093,13153,-0.7838013307687255,0.4953289875165682,0.05626644734838901,-0.347435623552887,-0.06370228614973325,0.30889050360903936,-0.4363657072158385,0.5590312736663015,-0.2526240562606503,0.7528279412804298
45,95,13093,13193,-0.7838013307687255,0.4953289875165682,0.05626644734838901,-0.4282859098019391,-0.37031424790561696,0.2602409472201748,-0.3555154209667864,0.8656432354221851,-0.2039744998717858,0.9577760814383105
45,115,13093,13235,-0.7838013307687255,0.4953289875165682,0.05626644734838901,-0.7457368290675281,1.0127750394075599,-0.06946683175788869,-0.03806450170119735,-0.5174460518909917,0.12573327910627768,0.5338615741764455
45,128,13093,13261,-0.7838013307687255,0.4953289875165682,0.05626644734838901,-0.901690662632579,0.18863549508691796,-0.20814815576248244,0.11788933186385353,0.3066934924296502,0.26441460311087145,0.42175096348945235
45,155,13093,13315,-0.7838013307687255,0.4953289875165682,0.05626644734838901,-1.0255904909778324,1.5200997738443667,-0.3347252387893901,0.2417891602091069,-1.0247707863277986,0.3909916861377791,1.123161458177044
46,87,13095,13177,-1.3156314121567318,1.1140145454863664,-0.46873651848467895,-1.1773820407876832,0.8544966489358676,-0.376960558911117,-0.1382493713690487,0.25951789655049873,-0.09177595957356194,0.3080345014273248
46,100,13095,13205,-1.3156314121567318,1.1140145454863664,-0.46873651848467895,-1.432503228501713,1.4108258923156214,-0.623180768446047,0.11687181634498112,-0.29681134682925503,0.15444424996136802,0.3544136332147803
46,134,13095,13273,-1.3156314121567318,1.1140145454863664,-0.46873651848467895,-1.1347480980031177,0.4651435339704337,-0.45786631638568936,-0.18088331415361414,0.6488710115159326,-0.01087020209898959,0.6736991347913233
46,158,13095,13321,-1.3156314121567318,1.1140145454863664,-0.46873651848467895,-1.3585154398968087,1.5535272203898491,-0.5247189350205865,0.042884027740076824,-0.4395126749034828,0.055982416535907575,0.44513420695024786
47,59,13097,13121,0.93461041392536,-0.26651871812530986,1.0182157015494817,0.9532898607226299,-0.39602573764237825,0.8986264589532265,-0.01867944679726985,0.1295070195170684,0.11958924259625525,0.1772641440946035
47,109,13097,13223,0.93461041392536,-0.26651871812530986,1.0182157015494817,0.9806977826289596,-0.12577666206984192,1.039117997844693,-0.04608736870359953,-0.14074205605546794,-0.02090229629521123,0.1495636248796973
48,99,13099,13201,-1.352712855457022,0.7831657513288703,-0.6533566694375215,-1.442828195186864,1.064414597885596,-0.5730915041965144,0.09011533972984198,-0.28124884655672555,-0.08026516524100702,0.30604605028537707
48,124,13099,13253,-1.352712855457022,0.7831657513288703,-0.6533566694375215,-1.4940756068048295,1.1857555639615802,-0.614117171458513,0.1413627513478075,-0.4025898126327099,-0.0392394979790085,0.4284877161668781
49,85,13101,13173,-1.4823481898946078,1.6639901040403093,-1.5905976780668118,-1.4337233145988102,1.6809420083987483,-1.323461515563506,-0.04862487529579762,-0.016951904358438963,-0.26713616250330574,0.2720541763618087
49,91,13101,13185,-1.4823481898946078,1.6639901040403093,-1.5905976780668118,-1.477182716542046,1.6976357838261333,-1.3139703026841936,-0.0051654733525619,-0.033645679785824,-0.2766273753826183,0.2787138652709661
50,123,13103,13251,-0.5683033557737451,-0.06818569145256519,-1.5323036364248956,-0.057167664688077276,-0.7321673403097472,-0.6103896836309098,-0.5111356910856678,0.663981648857182,-0.9219139527939858,1.2458156609534803
51,72,13105,13147,0.9595051854078251,-1.0145816602631519,0.059628258957722495,0.994022612793914,-0.7677938659151947,0.1753027957507897,-0.03451742738608887,-0.24678779434795717,-0.11567453679306719,0.27472944271550903
51,89,13105,13181,0.9595051854078251,-1.0145816602631519,0.059628258957722495,0.9611500244875045,-1.4196609053483777,0.4083261314637019,-0.0016448390796793833,0.40507924508522586,-0.3486978725059794,0.5344923821576981
51,96,13105,13195,0.9595051854078251,-1.0145816602631519,0.059628258957722495,1.0047113241544225,-0.7870408026202773,0.2478259218558852,-0.0452061387465974,-0.22754085764287457,-0.1881976628981627,0.2987252871746247
51,108,13105,13221,0.9595051854078251,-1.0145816602631519,0.059628258957722495,0.9845540928851705,-1.1148071034180849,0.2255878849836054,-0.02504890747734534,0.10022544315493298,-0.1659596260258829,0.19548704481899107
51,156,13105,13317,0.9595051854078251,-1.0145816602631519,0.059628258957722495,0.980387299620066,-1.3248448921967386,0.326598016429475,-0.020882114212240843,0.31026323193358674,-0.2669697574717525,0.409844101077927
52,80,13107,13163,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,0.8446131864539643,-1.3365030565213665,1.0488512735290076,-0.917011191642678,0.9900437571730092,-1.4201162565730359,1.959037097376715
52,81,13107,13165,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,0.133658182482108,-0.7744363765302419,-0.2060701019438935,-0.20605618767082162,0.4279770771818846,-0.16519488110013467,0.5029044440172201
52,82,13107,13167,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,0.3356378641316842,-0.5726029709162793,0.39625595790940926,-0.40803586932039787,0.22614367156792203,-0.7675209409534374,0.8981773909670199
52,86,13107,13175,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,-0.17429065558294313,0.22941281309186706,-0.03660018205716222,0.1018926503942295,-0.5758721124402244,-0.33466480098686596,0.673803629487335
52,102,13107,13209,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,-0.7514182132279681,0.7598980342907314,-1.075070902899678,0.6790202080392544,-1.1063573336390888,0.7038059198556499,1.4766305446680033
52,131,13107,13267,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,-0.8414716826131724,0.6481264331378928,-1.5720902825427077,0.7690736774244588,-0.99458573248625,1.2008252994986794,1.738578873818638
52,137,13107,13279,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,-0.7580011135315616,0.6301981493918197,-1.3009836041234222,0.685603108342848,-0.976657448740177,0.929718621079394,1.5127088644979958
52,139,13107,13283,-0.07239800518871363,-0.3464592993483573,-0.37126498304402816,-0.38006049108410506,0.23556454365252996,-0.5742827034804024,0.3076624858953914,-0.5820238430008873,0.20301772043637428,0.6889297161975488
53,88,13109,13179,-0.7513710911103344,0.4009876500366865,-1.572634022269803,-0.96295509184481,0.6633689562314503,-2.0106854915205505,0.21158400073447559,-0.2623813061947638,0.43805146925074756,0.5527212940714475
53,131,13109,13267,-0.7513710911103344,0.4009876500366865,-1.572634022269803,-0.8414716826131724,0.6481264331378928,-1.5720902825427077,0.090100591502838,-0.24713878310120624,-0.0005437397270953159,0.263051307456924
54,60,13111,13123,1.0724656755720852,-0.06287180096993336,0.8437540835530272,1.0645555943867657,-0.07302286103136628,0.864254001730559,0.00791008118531944,0.010151060061432918,-0.02049991817753183,0.02420454606090895
54,92,13111,13187,1.0724656755720852,-0.06287180096993336,0.8437540835530272,1.0698495177220162,-0.20168894905075843,0.6966473814246736,0.0026161578500689675,0.13881714808082507,0.14710670212835353,0.20228056430183877
54,104,13111,13213,1.0724656755720852,-0.06287180096993336,0.8437540835530272,1.06967667325665,0.005696533752838296,0.9448637841904353,0.0027890023154351073,-0.06856833472277166,-0.1011097006374081,0.12219888143332507
54,143,13111,13291,1.0724656755720852,-0.06287180096993336,0.8437540835530272,1.0753647165071882,-0.16985348104267167,0.6976629604315582,-0.00289904093510307,0.10698168007273831,0.146091123121469,0.1810969369272196
55,59,13113,13121,0.8468088106686764,-0.6240078240677691,0.9546968600862341,0.9532898607226299,-0.39602573764237825,0.8986264589532265,-0.10648105005395347,-0.22798208642539086,0.05607040113300765,0.25779436695685054
55,125,13113,13255,0.8468088106686764,-0.6240078240677691,0.9546968600862341,0.8021942515471032,-1.0360232980189423,0.9585906296288931,0.044614559121573194,0.4120154739511732,-0.0038937695426589647,0.4144422409722175
56,63,13115,13129,0.9988591707422331,0.023319042477536796,1.1120721930582063,1.0425697419571056,-0.015449221058554822,0.9924665608915446,-0.04371057121487254,0.03876826353609162,0.11960563216666165,0.13311310806799254
56,114,13115,13233,0.9988591707422331,0.023319042477536796,1.1120721930582063,0.9662508934120608,-0.02896298045945546,1.1131744840884348,0.03260827733017224,0.05228202293699226,-0.0011022910302285194,0.06162730497385823
56,145,13115,13295,0.9988591707422331,0.023319042477536796,1.1120721930582063,1.0434073577848941,0.08125664296703504,1.0846379026254742,-0.04454818704266106,-0.05793760048949824,0.027434290432732045,0.07806373556790704
57,59,13117,13121,1.0443443525631058,-0.2944439782167083,0.7168456889230307,0.9532898607226299,-0.39602573764237825,0.8986264589532265,0.09105449184047587,0.10158175942566994,-0.18178077003019577,0.22727521353001276
57,66,13117,13135,1.0443443525631058,-0.2944439782167083,0.7168456889230307,1.0244102936512411,-0.43395499518742153,0.6740161337600649,0.019934058911864616,0.13951101697071322,0.04282955516296583,0.14729243482393062
57,68,13117,13139,1.0443443525631058,-0.2944439782167083,0.7168456889230307,1.045316267710357,-0.38325607232261516,0.585930967971111,-0.0009719151472511456,0.08881209410590685,0.1309147209519197,0.15819986359175192
58,72,13119,13147,1.0225400728623295,-0.6104091407585364,0.2995509634736081,0.994022612793914,-0.7677938659151947,0.1753027957507897,0.02851746006841549,0.15738472515665836,0.12424816772281841,0.20253593366084
58,96,13119,13195,1.0225400728623295,-0.6104091407585364,0.2995509634736081,1.0047113241544225,-0.7870408026202773,0.2478259218558852,0.01782874870790696,0.17663166186174095,0.0517250416177229,0.18491102774817206
58,126,13119,13257,1.0225400728623295,-0.6104091407585364,0.2995509634736081,1.0325228004946685,-0.5313392005684413,0.32739052344869995,-0.009982727632338984,-0.07906994019009506,-0.027839559975091854,0.0844200887955788
59,66,13121,13135,0.9532898607226299,-0.39602573764237825,0.8986264589532265,1.0244102936512411,-0.43395499518742153,0.6740161337600649,-0.07112043292861125,0.03792925754504328,0.2246103251931616,0.23863474755627925
60,63,13123,13129,1.0645555943867657,-0.07302286103136628,0.864254001730559,1.0425697419571056,-0.015449221058554822,0.9924665608915446,0.021985852429660113,-0.05757363997281146,-0.12821255916098562,0.14225527074026798
60,104,13123,13213,1.0645555943867657,-0.07302286103136628,0.864254001730559,1.06967667325665,0.005696533752838296,0.9448637841904353,-0.005121078869884332,-0.07871939478420457,-0.08060978245987627,0.11278699212325687
60,111,13123,13227,1.0645555943867657,-0.07302286103136628,0.864254001730559,1.0505282485516823,-0.1257216465135539,0.8618438646965796,0.014027345835083471,0.05269878548218761,0.0024101370339794093,0.05458696898525526
61,69,13125,13141,1.0541561904088994,-1.502043952035316,1.295701190683882,1.1292857697003944,-1.5051964613122164,1.3113897192751556,-0.075129579291495,0.0031525092769004726,-0.015688528591273565,0.0768148548694664
61,80,13125,13163,1.0541561904088994,-1.502043952035316,1.295701190683882,0.8446131864539643,-1.3365030565213665,1.0488512735290076,0.20954300395493508,-0.16554089551394946,0.24684991715487437,0.36365772395672635
61,148,13125,13301,1.0541561904088994,-1.502043952035316,1.295701190683882,1.088028237937615,-1.5217320122052016,1.200962597926666,-0.03387204752871553,0.01968806016988567,0.09473859275721597,0.10251993110931266
61,149,13125,13303,1.0541561904088994,-1.502043952035316,1.295701190683882,0.9035898126657965,-1.1848673088666153,1.254783054455673,0.15056637774310289,-0.31717664316870064,0.040918136228208946,0.3534763796222235
62,94,13127,13191,-1.1957318991066272,1.0866154027590353,-2.2523024740835615,-1.1014011124051266,0.9024056405684929,-2.22090270578432,-0.09433078670150064,0.18420976219054241,-0.031399768299241515,0.2093262507552893
62,150,13127,13305,-1.1957318991066272,1.0866154027590353,-2.2523024740835615,-1.1484790907737352,1.1293572254176787,-2.049273118454351,-0.04725280833289203,-0.04274182265864335,-0.20302935562921043,0.21279241186362907
63,104,13129,13213,1.0425697419571056,-0.015449221058554822,0.9924665608915446,1.06967667325665,0.005696533752838296,0.9448637841904353,-0.027106931299544446,-0.02114575481139312,0.04760277670110935,0.058719272991731235
63,111,13129,13227,1.0425697419571056,-0.015449221058554822,0.9924665608915446,1.0505282485516823,-0.1257216465135539,0.8618438646965796,-0.007958506594576642,0.11027242545499906,0.13062269619496503,0.17113046018808684
63,145,13129,13295,1.0425697419571056,-0.015449221058554822,0.9924665608915446,1.0434073577848941,0.08125664296703504,1.0846379026254742,-0.0008376158277885182,-0.09670586402558987,-0.0921713417339296,0.1335974624543583
63,154,13129,13313,1.0425697419571056,-0.015449221058554822,0.9924665608915446,1.0572159531092373,0.03460638178887294,1.0018547063516754,-0.014646211152131716,-0.05005560284742776,-0.009388145460130781,0.05299256695719523
64,100,13131,13205,-1.5101685989095612,1.5746146437891377,-0.6887401579525044,-1.432503228501713,1.4108258923156214,-0.623180768446047,-0.07766537040784827,0.16378875147351635,-0.06555938950645745,0.19276072842335126
64,135,13131,13275,-1.5101685989095612,1.5746146437891377,-0.6887401579525044,-1.5095972526467432,1.7065270392704244,-0.8094034321736981,-0.0005713462628180732,-0.13191239548128664,0.12066327422119372,0.1787759275292465
65,69,13133,13141,1.0400852059452517,-1.3362980463720688,0.6489237350368444,1.1292857697003944,-1.5051964613122164,1.3113897192751556,-0.08920056375514274,0.16889841494014757,-0.6624659842383112,0.6894523880706802
65,103,13133,13211,1.0400852059452517,-1.3362980463720688,0.6489237350368444,1.0199909710473658,-1.2339806931069133,0.6296353238408692,0.020094234897885865,-0.10231735326515556,0.01928841119597524,0.10604084996727949
65,107,13133,13219,1.0400852059452517,-1.3362980463720688,0.6489237350368444,1.0051135913461144,-0.9527531024324065,0.31570504473823036,0.034971614599137224,-0.3835449439396623,0.33321869029861406,0.5092783457144756
