AreaKey,true_regime,initial_regime,refined_regime,true_Intercept,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,oracle_Intercept,true_X1,gwr_X1,mgwr_X1,grgwr_X1,oracle_X1,true_X2,gwr_X2,mgwr_X2,grgwr_X2,oracle_X2,true_X3,gwr_X3,mgwr_X3,grgwr_X3,oracle_X3
13141,3,4,4,0.07396388969150208,0.07843366433914928,0.08333027336621193,0.2702793934007994,0.24436186119708353,0.1244991642416204,-0.07071516208956047,0.022415626571002243,-0.005424802095631481,0.19831766821842578,0.005039435209707751,0.24709771589435092,0.4070857358412885,0.13467285890741482,0.09167395996994221,-0.7087049910523836,-0.2704186395666226,-0.3598183241891818,-0.6572251131653515,-0.5901210734627799
13143,2,1,1,0.004929578671287338,-0.05332007411058812,0.04462223182595153,-0.12228706644929915,-0.0985065687990965,-0.6897050603576207,-0.6588197037514038,-0.77789147856999,-0.6861527859016779,-0.7186156942814519,0.6202429867100382,0.3660626464886362,0.40828725094527435,0.5009600959660706,0.44690560257952067,0.3535223738085319,0.3318633086475923,0.5836637495571694,0.30484102006550295,0.3361707590200801
13145,2,2,1,0.029470509257298466,0.029212187049897902,0.0728569919675781,-0.14016509019700865,-0.14641735899452474,-0.6587014319025847,0.3132569021835693,0.3714464552127353,-0.5882439182683987,-0.6250429952918777,0.6469288014859366,-0.06104659030267651,-0.026207848393389622,0.4820494588688281,0.4571140472860652,0.3099158012699201,0.4806707363048882,0.587049119852689,0.292335563606982,0.3380580145825397
13147,3,4,4,8.423058305346657e-07,0.09137748593158874,0.04743669787828745,0.19500905563295,0.24427467038581574,0.024795653781928505,-0.42167315330301636,-0.21618404438531638,0.11831744410741454,0.1745328619246686,-0.03355662840498391,0.4335911127076284,0.3738954588143156,0.012617654537914247,0.05432225100076277,-0.6672052055881097,-0.22976900554127616,-0.398736721221586,-0.5704310411166854,-0.6026934068016797
13149,2,1,1,0.011993405002706067,-0.020700567851735362,0.05499549996623472,-0.12790889670525,-0.12372553900639308,-0.6810379159514022,-0.3158085983284742,-0.5045184836131764,-0.6491203381532618,-0.6620777626909615,0.6361162283314891,0.23273131278636233,0.14279594739585555,0.4929330471259137,0.45525913543695495,0.3339566972715312,0.3826903557215285,0.5982647921640721,0.3000364543515003,0.3371650579493099
13151,2,1,1,-0.018256362852828632,0.03955473973592276,0.06140666204623618,-0.12425776576480572,-0.10049779115757011,-0.7232260780417179,-0.28654075736748413,-0.3355118563684232,-0.6073136027112982,-0.6591819422199862,0.6658953733822626,0.2058190707998406,0.2342005270740677,0.49869781624564363,0.4710131131719674,0.3121131939719514,0.17848633077765869,0.27767949120676116,0.2844879441881614,0.2914408381409218
13153,1,2,2,0.10791270594712107,0.23355453117897856,0.10362008185841909,0.1775031038817583,0.22079961754357535,0.8647364246295866,0.5146083071771675,0.6361875783436912,0.8492974664629924,0.8697307447569012,-0.47240350744040416,-0.1669725100138645,-0.21559557648902378,-0.5181929627450547,-0.5193926651492062,0.28735246355352334,0.43063763680131034,0.5986277456407137,0.4275320106053078,0.38405144326061436
13155,4,2,3,0.14060166189328033,0.23628050188682587,0.093462019332195,0.20538590756505637,0.19279454691831227,-0.19709365805900989,0.20565335198085904,0.037277743794362765,-0.3276748065151386,-0.33029335985682695,-0.4438296732759249,-0.38862992818996145,-0.4341712319756388,-0.5616738689874539,-0.5684605385270755,0.6297215778198071,0.5097121211399671,0.5507794307165167,0.6832648092829312,0.6751830001751489
13157,2,4,4,-0.07982612087135361,0.10687139003299413,0.04658901999038509,0.2003870821916581,-0.0089056354818388,-0.8078735551873998,-0.4747138384939003,-0.4553174066974411,0.15894485924062907,-0.7588282322291193,0.6599109810110126,0.5011549398920843,0.5926232414685249,0.025858222924304175,0.5734650493729686,0.31519820388599096,-0.15107782833070274,-0.425280369568861,-0.5989386502912805,0.24802126587392814
13159,3,4,1,0.06959640404666845,0.06468222251394043,0.07006164127420698,-0.13604520214886054,0.24965723187516126,0.12064375424971054,-0.10961750020107895,0.05259507158692826,-0.5470014958357534,0.24428544494289187,-0.02002552566578801,0.24012186369648494,0.41666323241001424,0.5048573449215483,0.07086201740549093,-0.6723464664688223,-0.05567673285025288,0.004091556371716293,0.23486287895434305,-0.5846582916920642
13161,4,3,3,0.11594947073229789,0.1720544362709795,0.09086126978009909,0.20024745034487235,0.18092123556776257,-0.23160040819317143,-0.19567944118942068,-0.2953690047525942,-0.30873290035364664,-0.31653564495447234,-0.4136847954076649,-0.5703786098853454,-0.5590660482960593,-0.5898721193009984,-0.5952418323146315,0.6075333130406746,0.630136636517421,0.5582576736044456,0.6552019158470446,0.6456256039610092
13163,3,4,4,0.09666598346031595,0.07607765855967769,0.0901860933986982,0.2708733080810135,0.2116597259238729,0.1537873204165475,-0.10546091865685085,0.008685596379806843,-0.06215063606262128,0.17302876646424975,0.026316445743304873,0.1762788470631994,0.13869440780522388,0.15681318115493484,0.12675161406079893,-0.740653069767093,-0.3103607540721953,-0.5285236231039508,-0.6476429582107874,-0.6315588581466005
13165,3,1,1,0.11853640204964397,0.014250826236185836,0.08935980568827948,-0.24115881789880295,0.1683351048889024,0.1822226148923256,-0.12499593909557509,0.0012044235130520276,-0.3460475758998729,0.22179091628500563,0.04472400932057971,-0.1011174339213551,-0.08133023765640628,0.48755855888913696,0.1146760553857949,-0.767952264311086,-0.14259511253327778,-0.4822962143097904,0.046069778713083064,-0.6797670256349093
13167,3,1,1,0.12929068998911558,0.09915424716139506,0.09539151063701304,-0.2239863191525668,0.20314849330626958,0.19776459923533352,-0.07902641731958082,0.08337156025364843,-0.3773221269265217,0.2504204545099581,0.021946322247686095,-0.027778850436385283,0.014751905762564022,0.4845320981178485,0.10989208909542932,-0.7479880892716514,-0.0004454718179946887,-0.07184501092806055,0.08276496870806481,-0.6099084402100238
13169,3,1,1,0.097580170973468,-0.004100325517704111,0.09070333919314902,-0.16803612778533067,0.24723115309238278,0.1578395298992616,0.23349068159122902,0.5469436534584959,-0.48440168747003154,0.26003875700908785,-0.010498357738329354,0.10098749649245636,0.21018217027789016,0.4925810957474289,0.08353148978439935,-0.6911994169725492,0.09502115024862451,0.25119423017351783,0.18448444209567294,-0.5739685114539356
13171,2,1,1,0.005864591421263521,-0.04426155718376254,0.07431994292268577,-0.13739768693393484,-0.12211633309062972,-0.6909868511580742,0.12486728864315415,0.25574230924597285,-0.556000011587849,-0.6390018021482243,0.6719077559215074,0.059670228104953704,0.05961840471158058,0.4892984690110775,0.4692006005121614,0.29893604296720827,0.3703637790976155,0.43655147283365625,0.2703474730422438,0.29823451637388726
13173,4,2,3,0.16734785142412717,0.03173946843585195,0.08875304501140038,0.16235308479034122,0.15953889558883405,-0.16418877752007155,0.13915534189756204,0.21892592262225447,-0.38316743901523664,-0.38393271177331056,-0.46445973975862803,-0.4419526949147195,-0.5582901383306875,-0.5774762213220351,-0.5796816920854335,0.5980542694266758,0.5091002701867069,0.391522347951291,0.7588221155534423,0.7585769979813554
13175,4,3,3,0.07077405597603907,0.20413336899396564,0.09712216720101516,0.22762044901854467,0.1911877276697187,-0.2900896481973125,0.020963760946597108,-0.05608361218867893,-0.2903373067244394,-0.3091576488991803,-0.41033840078941525,-0.19887702955970277,-0.040516469247328574,-0.5437719565851121,-0.5557370661621145,0.6453747277627311,0.26033374041506785,0.3336855719950482,0.6050485039521356,0.5792758425393069
13177,1,2,2,0.14722105170566332,0.24211084199535654,0.10003854464174614,0.18468582853149412,0.1883778238080201,0.9170215575176749,0.7003836248222413,0.7213654102146269,0.8442552235398969,0.8468024181479709,-0.5052172812027149,-0.4312860052672826,-0.5357034773258104,-0.5601668194101186,-0.5616191003827197,0.2849934362419464,0.33954920829174595,0.3300451817029088,0.27719830454403493,0.27330409500763003
13179,4,3,3,0.06939214935859918,0.010244610753635103,0.08513957546551942,0.09648614270765206,0.0964788068551968,-0.29664688910874987,-0.2869113714931973,-0.32957812880201753,-0.3554504039678392,-0.36803978665408615,-0.3756812242254223,-0.5317473906687613,-0.5356474886424523,-0.5819045983751522,-0.577273850283717,0.5766794940874621,0.5322895903372407,0.5773349349374762,0.7092696851367888,0.686993493672012
13181,3,4,4,0.04032052595270226,0.10943787877932061,0.06546224949101984,0.21332965841144946,0.23178514188816152,0.07814415856596875,-0.18737392800661856,-0.15924653621810358,-0.0764060464087124,0.12286478281217117,0.006251136501679022,0.2981648599113992,0.23566539934170005,0.125553804053439,0.08007664234690154,-0.7104282724190707,-0.4189141968792892,-0.5361026139237006,-0.5525498845003971,-0.6114514425100008
13183,4,3,3,0.08056266634632281,0.0237132045699576,0.08524515784524331,0.09875246837406237,0.09959593684682246,-0.28215922472702054,-0.3001787180551954,-0.38435791074003667,-0.368670303183138,-0.3753423155966824,-0.38544392186741006,-0.5534188563906141,-0.553066543788238,-0.5839266343349374,-0.5790618722743637,0.5721841759834214,0.6063883421223367,0.6755753878253283,0.729126387278374,0.7050799378334016
13185,1,2,2,0.2038641403395407,0.014868449187617427,0.08819646794168051,0.07220495103991086,0.0756454608665922,0.9871335434841457,0.21364443507986508,0.3334026409114761,0.8163177805937347,0.8195658746304595,-0.512384781213779,-0.43258783953196994,-0.5203727970570334,-0.4801832485190497,-0.4827182656781544,0.20383056802342922,0.45921203578843506,0.3334145062331119,0.14472640304595685,0.14185138492203708
13187,2,1,1,-0.08248721798988926,0.03042076515498342,0.03646333032700896,-0.10634446817987421,-0.03239540629499855,-0.8098463157659682,-0.7027588468825667,-0.8291104475884489,-0.7381533379357574,-0.8132099171527483,0.6236171838558475,0.5318599134491071,0.6512488984501875,0.5317613950903344,0.562991700718944,0.35225847840803237,0.07680301139164947,0.2676249350606316,0.31247501549563217,0.2754901774534107
13189,3,4,4,0.061638390948309266,0.0975955440047801,0.07596521092874253,0.25326554950590335,0.22906644891966163,0.10687325460109354,-0.12547693361165976,-0.12720436897742543,-0.06539961082128029,0.11811272355577779,0.015876649126120298,0.2644916421436085,0.24438064954966657,0.14518938358195382,0.10519254641895948,-0.7217047724808805,-0.428892502329248,-0.5567579173172186,-0.6226773786688298,-0.6152463138194939
13191,4,3,3,0.06641396357635969,0.0074688097605460045,0.08369204890574901,0.08903888796200442,0.09271494449928912,-0.302364551555032,-0.3041556569226875,-0.4020393509082155,-0.38203225553280895,-0.3856955979350496,-0.38206096082331287,-0.5471313977527688,-0.5493808951932881,-0.5791703690968467,-0.5756447180886204,0.5622163503100049,0.6188540166842413,0.7387151401234828,0.7494378260271035,0.7221411907049721
13193,1,2,2,0.10730817714826574,0.1879394624482179,0.10532269057662172,0.19583679600999382,0.23284159706975266,0.8647091716734404,0.6679320066920953,0.9289867878366749,0.8604489431424818,0.8754437309652305,-0.48679040270167867,-0.20343198767016937,-0.2266986014921591,-0.5293191125258501,-0.5298608101385043,0.30352531861008075,0.4688774380544322,0.5269485108130898,0.44137257731215,0.40428383254792255
13195,3,4,4,0.008219962346962168,0.09958796839025728,0.04955415578511439,0.20227399047899025,0.24679786859945138,0.03650334786954663,-0.4005127217141037,-0.2637706266058432,0.13730601597002812,0.19198865971393567,-0.03139508378507867,0.4511554005378718,0.4524242412644523,0.018891200261108437,0.05707746300522759,-0.6638592371604168,-0.24850637992400607,-0.4631095146662747,-0.5912593619584539,-0.5995323789748342
13197,1,2,2,0.09781909320854616,0.1158822368862936,0.09680384997946587,0.205455586773177,0.23531160326920497,0.8525319317043307,0.7287486032889132,0.8941188416584612,0.8652358298634097,0.8764677743922501,-0.5029773296552359,-0.26034310124283216,-0.1801759382528466,-0.5557940162355138,-0.5558192744872082,0.3213312783239128,0.5501836722992737,0.4872951904556415,0.44798930296332085,0.4185682009726245
13199,2,1,1,0.013255917325577241,-0.02823979726979454,0.06601631244017042,-0.1331032089141633,-0.13559046280927903,-0.6800753663257281,0.005183226918985425,-0.08748558391557469,-0.6055751883910283,-0.6324181509386883,0.6535517828646412,0.09248506851259675,0.06532204552603829,0.4879255839105747,0.45559859711437206,0.31655365390092866,0.4285561108500676,0.601524375622638,0.29164184095593987,0.33171153093340777
13201,1,2,2,0.14143679570652137,0.18163805592207466,0.09357694616425653,0.1218575257348998,0.12272593050619413,0.9066207280111797,0.7786766404858442,0.7909079469552617,0.8469413860221984,0.8475512032043486,-0.5520865817962926,-0.5133458176607171,-0.5771149204956331,-0.5976751690152113,-0.5980102676129971,0.282301605538887,0.27561129656150885,0.3836634300593462,0.30054135418330574,0.2996832563540822
13205,1,2,2,0.17307277788098946,0.1869136674299992,0.09433285893253052,0.11259156736991162,0.11434145184559254,0.9494301660004958,0.7235060154017019,0.7312236099795627,0.8366331921610228,0.8380141255298688,-0.532614517871447,-0.5489028945438015,-0.4976297222832901,-0.5626128377987955,-0.5634831226717631,0.26481695769036234,0.24706616717605034,0.3400540910748854,0.24429214949734945,0.24262302732778465
13207,1,1,2,0.049344728832284135,-0.04125762116191135,0.08156674540962772,0.1885839725317371,0.24547023386197778,0.7871376636303258,0.22555016262908437,0.48549454841774076,0.8781259013635343,0.8954574953964123,-0.4786316663930598,0.061407963465425985,0.10606921853744256,-0.5254516557874627,-0.5187922172714774,0.322494041348125,0.28637600115140005,0.36337389813681265,0.5119074560695055,0.4568997845390014
13209,4,3,3,0.0902077672398632,0.17184847270152415,0.0922713529626517,0.20429045243550487,0.17640109353622452,-0.2655211093200766,-0.12843360290562528,-0.23527624590336377,-0.2976529698846935,-0.31138184295842963,-0.4021660078732854,-0.4823074350607096,-0.3449177803406379,-0.5685824282518909,-0.5768378593497023,0.6176844421704304,0.442781987999447,0.38256493141970216,0.614953910903775,0.5904820195365883
13211,2,4,1,-0.04026129498827168,0.09954956363316739,0.06439475414774619,-0.13333658016269503,-0.06709101961514362,-0.754801315920537,-0.1960950435324395,-0.20649664044359736,-0.5556885343211591,-0.6931885275458627,0.6847287619835492,0.3738313155525607,0.6411899013874013,0.5165827473790473,0.5205787398992309,0.2879950004149735,-0.2381508670172566,-0.3376681741579463,0.22604123901220902,0.24672211328903812
13213,2,1,1,-0.04290494180471572,-0.04510672743716237,0.031604573680773046,-0.1127144446167642,-0.060383891120372374,-0.7541783445450407,-0.8095257408437515,-1.0525550991019796,-0.7434662298236331,-0.8457138350287448,0.5900017296273011,0.5135847526997153,0.6370538815522413,0.5209194980784311,0.5389317791010885,0.38316577997780105,0.20532597418770618,0.32150415924887493,0.31314836755914915,0.2969606236562942
13215,1,2,2,0.0833197928694457,0.0536879794694861,0.08254286558518473,0.20544029989620127,0.23521494928887177,0.833432982383153,0.5795355423824384,0.6667231421483495,0.8707735511629028,0.8811648177589397,-0.5127314709928286,-0.19527964640990708,-0.11730287859399183,-0.5651881988634504,-0.564457977161585,0.3354684357146941,0.5440660249564121,0.5534968993009225,0.4630482284625058,0.4340015223409369
13217,2,4,1,-0.03767345149574019,0.10138294921718262,0.05908121658791606,-0.11630924988325056,-0.07320483633986016,-0.7502576822733174,-0.3146598026847224,-0.42319359609431273,-0.6044275413950033,-0.6854860548332178,0.6723900059836555,0.34906384628933945,0.5190603235878322,0.5115981408837419,0.500384061905877,0.3051039683278188,-0.08798096752576845,-0.1710317244577835,0.2765056975775074,0.2631296974590599
13219,3,4,4,0.027835590718737348,0.11871568928126168,0.055220281284080505,0.22191800089788727,0.24861673175760673,0.0635594094347544,-0.32773268337415123,-0.36643960902432643,0.13731322191966072,0.21029670113384502,-0.02555858646313332,0.4533206408984244,0.6141209595349042,0.045022482037452405,0.06185904834227082,-0.6658976548562193,-0.2730671771946135,-0.4786006220170492,-0.6180807271414777,-0.5951301423746931
13221,3,4,4,0.024810935190154596,0.11564647937641138,0.05782863050251592,0.22623895537431607,0.24582128815660798,0.058476570411654834,-0.29486821156513815,-0.19853962814241657,0.1070681695793162,0.18696892697332584,-0.015613258101067333,0.38812939499218513,0.4028988525385844,0.036920744177852016,0.06433407307610109,-0.6811072534919574,-0.3113467506940337,-0.47934957218310437,-0.6122049293621452,-0.5990307682728213
13223,2,1,1,-0.0168835489071369,-0.04509360692820777,0.04328335879392889,-0.11961020376880181,-0.07735475291994214,-0.7193819458644404,-0.6999994986561539,-0.7756085082086758,-0.691504092371718,-0.7364891748181128,0.6253986790312711,0.38109779327118304,0.4576768244607158,0.5050331569877005,0.43311301924304213,0.3542923008912284,0.29967903265208623,0.5361963137805807,0.3049010654997636,0.3343618344251793
13225,1,2,2,0.0912771805408418,0.11069491363518852,0.1050447336335944,0.18601243490681713,0.23327885814717547,0.8429929791524086,0.5825163658942634,0.8530248622820645,0.862469132113477,0.8808386942659763,-0.4761410312135229,-0.10301784644717019,-0.14749855617333094,-0.5226429155465618,-0.5209435872145546,0.3015966028596514,0.4282792617119189,0.6035826112850593,0.4654412076646401,0.41852844232791203
13227,2,1,1,-0.05627499832641961,-0.016573070445196347,0.03670033695354172,-0.11265685659314476,-0.04687068365764126,-0.7732356955750276,-0.7461552796152267,-0.8582664090997845,-0.7226470784107647,-0.8069013765339612,0.6181449786378136,0.4932111957163708,0.6360021338656097,0.5186592634754286,0.5248885594477979,0.36133061701430763,0.16332956396698226,0.35457860999541724,0.309471305261465,0.29382287633050713
13229,4,3,3,0.123282912786796,0.038103224645353206,0.08673414729768947,0.12202917343578079,0.1192101668584541,-0.22463014685712449,-0.2275621529396175,-0.4306883731658882,-0.38647499955540343,-0.3831306379196669,-0.41728043354186933,-0.559372548856,-0.6252525709856123,-0.5923746742560112,-0.5855618905511816,0.5753683907561753,0.6735631317554936,0.7551973988849483,0.7588964371092447,0.7341260000809794
13231,2,1,1,0.0069503279911560184,-0.01914647481900946,0.06926974869199345,-0.13366340236425972,-0.13331536741104438,-0.6890009943000639,0.02692384426814811,0.0020082344321088325,-0.5848870110285411,-0.62917491564038,0.6636400992695455,0.08823095834134742,0.059209204821391206,0.48881130727012767,0.4577629460814132,0.30857080734116654,0.3764033736407908,0.5270777262027783,0.28365500568201635,0.3184283927750388
13233,2,1,1,-8.782366947961946e-05,-0.06361039274251581,0.04124360500235412,-0.1203200360646012,-0.08765172477479738,-0.6962255165423443,-0.7262691330822167,-0.8372816998948094,-0.6989771883015448,-0.7555604770825377,0.6131340044101267,0.40092642213214247,0.46534204886161556,0.5044211737879314,0.4385691903056402,0.3613002110162905,0.3108212660489612,0.5031582455041956,0.3065262944675838,0.33607159399985553
13235,1,2,2,0.12828171111375242,0.3176375612493287,0.09998251773423172,0.1608867720570345,0.1983745165406931,0.8912470247618001,0.3462940447539097,0.2503119176974057,0.8346325176919505,0.8570931133747507,-0.4692824692650925,-0.2714780987845881,-0.24766067536839506,-0.5066460305646674,-0.5120140345091203,0.2694272698365405,0.48741628448778257,0.6055082385482604,0.36596615797377496,0.3280619297986437
13237,3,4,1,0.06807928420720911,0.07095757409704462,0.07590542711374329,-0.16200993299963623,0.24825021934054295,0.11756322229693311,-0.04896493218176825,0.14456336588897217,-0.5004086684317899,0.22557539440156738,-0.008043395955490392,0.26998737872451806,0.5417633182554592,0.5048393557700097,0.0771797064289563,-0.6893703722863814,-0.19761822593491762,-0.2333049957275061,0.1812152432143807,-0.5866328781066834
13239,1,2,2,0.10274082695993628,0.16231364024235914,0.09468951252195434,0.18875146497513337,0.19565380104487545,0.8571399473254082,0.7844389346521035,0.8754559787272757,0.8649841494360617,0.8682069098952272,-0.5344269314650579,-0.389934382306663,-0.4613670235226269,-0.6028571348740976,-0.6037446445002859,0.31388913321934564,0.4374849887277725,0.3886312387858672,0.39900791939836755,0.3920940935239688
13241,2,1,1,-0.10301675669731955,0.05872639753057074,0.035942166359931554,-0.0918644082603942,-0.02322592272208559,-0.8392319913603957,-0.6286907686314943,-0.6480899505445066,-0.7789438505925674,-0.8221227821620342,0.6276690421018924,0.5271291561377148,0.5690781084685875,0.5647861487930755,0.591650412492429,0.3374912896146489,-0.0010044817687735515,0.0414403047897856,0.3235401741258161,0.26174039048862763
13243,1,2,2,0.11930915322104209,0.1913937333727003,0.09748554092212967,0.19010921256698798,0.19515492127116182,0.8795900599347811,0.7841589469805768,0.8593795036007323,0.8595218703356325,0.8620940178498175,-0.5265610480313929,-0.40667941855527323,-0.579991766789091,-0.5987198416559674,-0.5996228948331153,0.3062579386446522,0.3970782622271857,0.36412229365297355,0.37224072715280077,0.3671298936650587
13245,3,4,4,0.08316493895505943,0.09062482699793059,0.08263017957454352,0.26023299008080397,0.18895874903546267,0.1353170038819187,-0.08773764263124449,-0.09777351486280766,-0.09418269299538333,0.09805049720220793,0.03311433928717374,0.2132706519988304,0.145286140506484,0.16201512746516455,0.13969793008061776,-0.743144046911951,-0.4754987570862909,-0.6359767889242736,-0.6244443990718437,-0.6803288858055365
13247,2,4,1,-0.04077347715973857,0.09672550492153183,0.05454356224355984,-0.11597254144310581,-0.06834066462271324,-0.7539341844251959,-0.43127669195971546,-0.5775725204904409,-0.6335941035738955,-0.6894971885865517,0.6641818028256451,0.3525026595694945,0.5093967245652696,0.5094958790178237,0.49185508517299237,0.3157179872375337,-0.012919797291767482,-0.1470754840991103,0.2885575855825791,0.2718098207017548
13249,1,2,2,0.11164998438979376,0.18806232328941253,0.10387732911104006,0.20352736924866138,0.2311906389900141,0.8706481762653601,0.7342250919192178,0.9828558354183021,0.8591119502370619,0.8706588148682207,-0.4982100408560044,-0.2769326096498806,-0.2809877173394235,-0.5479731664039262,-0.5492121577815537,0.3090580649545393,0.48234580822317424,0.37249934909891685,0.4253349132157136,0.39769623816440564
13251,3,1,1,0.1187315191964728,-0.008283907163891205,0.08660721904662755,-0.24929504809792358,0.14987664029982842,0.18228714832601667,-0.12222887352313673,-0.040966595866766785,-0.3299829900616982,0.2201740282235944,0.05694753747496621,-0.18687002518328621,-0.18965452762592003,0.48784357436345194,0.11491875061958141,-0.7764552438495192,-0.11409649696932356,-0.44826003264609104,0.029886906307962348,-0.7125976048120445
13253,1,2,2,0.13615554925570608,0.16723316604004781,0.09151190516154262,0.107207594960325,0.10793761889545976,0.8979537376055415,0.775459555957115,0.8029006468933826,0.8463323282090225,0.8468570508615901,-0.5696164353773114,-0.5290154375059776,-0.5518825745267754,-0.5963419764430677,-0.5966387149096642,0.2759355255731498,0.2651104664600905,0.3844110167085149,0.29431751317444244,0.29360376057519144
13255,2,1,1,-0.007034094781445365,0.006397109933660325,0.06472500375664135,-0.12836397135049885,-0.11537571079130253,-0.7079463402274253,-0.1644440451005826,-0.2085682457953979,-0.5973257285704241,-0.6454518097372044,0.6652514669230258,0.1505535029020302,0.15065631320032255,0.4940491768315475,0.4638967320133194,0.3108144486890799,0.28191891397228547,0.39573920783460914,0.28393330905167957,0.30330822522447387
13257,2,4,4,-0.09844723182761564,0.07870926290028596,0.042008789051308365,0.1895986901159644,-0.012655695436470167,-0.8338220737146623,-0.516248164957196,-0.391081884010987,0.14504170316360926,-0.7953805455263234,0.651374249965789,0.48942544465682325,0.49396823112821664,0.010666201646250345,0.5938657353597103,0.3157842563735996,-0.11613365482294351,-0.26033753846376995,-0.5759981557059151,0.25052068044159087
13259,1,2,2,0.10219174859975715,0.1477571120219608,0.09666692364691412,0.20088234875516603,0.21759510956373534,0.85758923386579,0.7541647639302352,0.9078960649922989,0.8645695354923457,0.8715565574564459,-0.5202599631461888,-0.3341915097098039,-0.3349292509274363,-0.580265721514741,-0.5813203523558272,0.31977503175367994,0.49109606439463477,0.4084963359342959,0.42202046296117135,0.40543864718923167
13261,1,2,2,0.12626309773511343,0.23386948847991668,0.10344042982047791,0.1999753818276686,0.22065276786804325,0.8897607133940274,0.7227830666392497,0.8794588443481568,0.8516478306482457,0.8617732280135098,-0.49857233005831664,-0.3285302775084096,-0.4579264077459104,-0.5448325758531749,-0.5475730153694978,0.2985538959720551,0.41689992439600465,0.3215606528739778,0.38412578449883117,0.363063101997046
13263,1,2,2,0.07559253537017648,0.001787809926833325,0.08179045797180376,0.20467473760617363,0.24480935020953892,0.823320075693289,0.46009439491654264,0.587974114561517,0.872081712119629,0.8852007900930075,-0.498525848336974,-0.10390534878090799,-0.04314842473280053,-0.5480230663970717,-0.5455236776772294,0.33375703023327913,0.5235867894831958,0.5944170788378806,0.4806570351678019,0.44167649060825975
13265,3,4,4,0.05398042599657405,0.10905082119866101,0.07292450044452645,0.2576478854066183,0.24261463833774352,0.09727986057494055,-0.16282070214671626,-0.10234295052058634,-0.006864750734131453,0.17444435294051233,0.0034396607566715186,0.2993928017299896,0.3588255916355186,0.1216918604290892,0.08295136025427885,-0.705099203070231,-0.35190736693682306,-0.49040158036157355,-0.6391777799776504,-0.5988492733815908
13267,4,3,3,0.08378854325044265,0.058967591075178794,0.08877262175411915,0.14942937618440194,0.1296078396852955,-0.27552808406400975,-0.2236167550948005,-0.277612607809399,-0.31877926480579266,-0.33210723644235657,-0.38848251606280476,-0.5264960448260713,-0.507950755450488,-0.5829863431470986,-0.5850300750666587,0.5977450567402486,0.46561027799928945,0.3749022188851803,0.6441116432583612,0.6175811859307463
13269,1,2,2,0.0878865129677107,0.059091322913997865,0.0954427123749819,0.2014086592724757,0.24225342489461718,0.8392608094525065,0.641469614749862,0.8758765188169683,0.8679801635291098,0.8822898529866926,-0.4903226222907946,-0.16507705932580155,-0.10612677367600587,-0.5386919953641474,-0.5369264653310707,0.3190364786979185,0.5318268188753759,0.5855407877554509,0.47015396548939753,0.43006985389540275
13271,4,3,3,0.12055830193690618,0.26137721268232406,0.0934501808483583,0.21824877397775144,0.19939493225475802,-0.22417187996980928,-0.01575938892275513,-0.19767324563797053,-0.3063845012371682,-0.3121692258113296,-0.4248911514995249,-0.46146483169638686,-0.4314979936590091,-0.5649280552887973,-0.573632644715446,0.6252232017108685,0.5821016175939985,0.5899484440364431,0.6540614581390609,0.6424385048435678
13273,1,2,2,0.13415877894295566,0.22111746482753739,0.10037512680919225,0.1947354844336371,0.20007594666432138,0.899739379823426,0.7678743348166306,0.8373150651428458,0.8519659234862738,0.8549762635195381,-0.5144164408337878,-0.4208135966543031,-0.6088359795236176,-0.5811376308160005,-0.582425899496634,0.2971088938914506,0.35603442628014403,0.30861434998555914,0.338103396383423,0.3326143821106017
13275,1,2,2,0.19349600216354712,0.11593233058040568,0.09106204036107558,0.08895390339495393,0.09094836489257585,0.9751022970199147,0.5869096339292464,0.6715971111843713,0.8302641182065538,0.8319564278839715,-0.5365397177064697,-0.4958512703171123,-0.43940890370078023,-0.53782752335774,-0.5389963558512122,0.24053167413058257,0.28170978941155445,0.2725499074155494,0.20538524753648152,0.20357067020455677
13277,1,2,2,0.18089758781494772,0.24302626743692354,0.0936404361654885,0.10729187159613016,0.11259820021722777,0.9600710441495929,0.43202860492822154,0.3432634523917987,0.8186265667552464,0.8236290832850952,-0.49462213545921874,-0.40524117875841664,-0.40958098600189086,-0.48353454574907884,-0.4872857147062365,0.24403011258379098,0.3793597322084501,0.46244179112666983,0.16772767483343898,0.16296275960207984
13279,4,3,3,0.086009502272468,0.10429058635500467,0.09059231723588546,0.17800282088983543,0.15366441470312206,-0.2717916383422276,-0.1792261093337573,-0.2451988820533795,-0.3072560630121643,-0.3212329944177802,-0.39474394299840665,-0.5092179292290093,-0.42793162701297915,-0.5763786730782274,-0.581279133890246,0.6084243917017662,0.43404723323343536,0.3412345545650149,0.6256270776485445,0.598985549636047
13281,2,1,1,-0.09700079038403309,0.034798156160225274,0.03431079629267133,-0.09975981980438141,-0.03057127954934661,-0.8301115251247179,-0.6968524035026372,-0.8522087424463474,-0.7727264500463453,-0.8318088022244279,0.6142737737591567,0.5392829577297241,0.6040392883708599,0.5496073799910992,0.5841129925822977,0.3536532694802045,0.06091343396207006,0.23945372104923934,0.32018421133678476,0.26940278559042846
